date,t1,c1,p1,sal,sv
20211003T012805.863Z,9.4641,3.40046,97.057,31.2736,1484.935
20211003T012806.757Z,9.4642,3.40047,97.056,31.2737,1484.935
20211003T012807.815Z,9.4641,3.40045,97.057,31.2736,1484.935
20211003T012808.759Z,9.4641,3.40044,97.056,31.2735,1484.935
20211003T012809.763Z,9.4642,3.40046,97.058,31.2735,1484.935
20211003T012810.757Z,9.4641,3.40047,97.057,31.2738,1484.935
20211003T012811.762Z,9.4642,3.40046,97.056,31.2736,1484.935
20211003T012812.758Z,9.4642,3.40046,97.056,31.2736,1484.935
20211003T012813.789Z,9.4641,3.40045,97.056,31.2736,1484.935
20211003T012814.757Z,9.4641,3.40046,97.056,31.2737,1484.935
20211003T012815.796Z,9.4641,3.40047,97.057,31.2737,1484.935
20211003T012816.770Z,9.4641,3.40046,97.056,31.2737,1484.935
20211003T012817.805Z,9.4642,3.40046,97.056,31.2735,1484.935
20211003T012818.757Z,9.4642,3.40046,97.055,31.2736,1484.935
20211003T012819.817Z,9.4642,3.40046,97.056,31.2735,1484.935
20211003T012820.757Z,9.4641,3.40046,97.056,31.2736,1484.935
20211003T012821.763Z,9.4642,3.40046,97.055,31.2736,1484.935
20211003T012822.758Z,9.4642,3.40046,97.055,31.2736,1484.935
20211003T012823.834Z,9.4642,3.40047,97.055,31.2736,1484.935
20211003T012824.757Z,9.4642,3.40047,97.054,31.2737,1484.935
20211003T012825.794Z,9.4642,3.40048,97.055,31.2737,1484.935
20211003T012826.763Z,9.4642,3.40047,97.055,31.2737,1484.935
20211003T012827.794Z,9.4642,3.40047,97.055,31.2737,1484.935
20211003T012828.759Z,9.4642,3.40048,97.055,31.2738,1484.935
20211003T012829.771Z,9.4643,3.40047,97.054,31.2737,1484.935
20211003T012830.759Z,9.4642,3.40047,97.054,31.2737,1484.935
20211003T012831.813Z,9.4643,3.40047,97.054,31.2735,1484.935
20211003T012832.757Z,9.4642,3.40047,97.055,31.2737,1484.935
20211003T012833.769Z,9.4642,3.40047,97.055,31.2737,1484.935
20211003T012834.761Z,9.4642,3.40048,97.055,31.2738,1484.935
20211003T012835.808Z,9.4643,3.40048,97.053,31.2737,1484.935
20211003T012836.757Z,9.4642,3.40047,97.053,31.2737,1484.935
20211003T012837.827Z,9.4642,3.40048,97.054,31.2738,1484.935
20211003T012838.759Z,9.4642,3.40047,97.054,31.2737,1484.935
20211003T012839.771Z,9.4643,3.40049,97.054,31.2738,1484.936
20211003T012840.771Z,9.4643,3.40047,97.054,31.2736,1484.935
20211003T012841.788Z,9.4642,3.40049,97.054,31.2738,1484.935
20211003T012842.758Z,9.4642,3.40048,97.053,31.2737,1484.935
20211003T012843.785Z,9.4643,3.40048,97.053,31.2737,1484.935
20211003T012844.757Z,9.4643,3.40048,97.053,31.2737,1484.935
20211003T012845.838Z,9.4642,3.40048,97.053,31.2738,1484.935
20211003T012846.757Z,9.4643,3.40049,97.053,31.2738,1484.936
20211003T012847.769Z,9.4642,3.40048,97.053,31.2737,1484.935
20211003T012848.758Z,9.4643,3.40049,97.053,31.2738,1484.936
20211003T012849.882Z,9.4642,3.40048,97.053,31.2737,1484.935
20211003T012850.758Z,9.4643,3.40047,97.053,31.2736,1484.935
20211003T012851.768Z,9.4643,3.40049,97.053,31.2738,1484.936
20211003T012852.758Z,9.4643,3.40049,97.053,31.2738,1484.936
20211003T012853.776Z,9.4644,3.40049,97.053,31.2737,1484.936
20211003T012854.757Z,9.4643,3.40049,97.052,31.2738,1484.936
20211003T012855.792Z,9.4643,3.40049,97.052,31.2738,1484.936
20211003T012856.758Z,9.4643,3.40049,97.051,31.2737,1484.936
20211003T012857.784Z,9.4643,3.40048,97.052,31.2737,1484.935
20211003T012858.758Z,9.4643,3.40048,97.052,31.2737,1484.936
20211003T012859.770Z,9.4643,3.40049,97.052,31.2737,1484.936
20211003T012900.757Z,9.4643,3.40049,97.051,31.2738,1484.936
20211003T012901.765Z,9.4644,3.40049,97.052,31.2737,1484.936
20211003T012902.757Z,9.4644,3.4005,97.053,31.2738,1484.936
20211003T012903.995Z,9.4644,3.4005,97.053,31.2739,1484.936
20211003T012904.772Z,9.4644,3.4005,97.051,31.2738,1484.936
20211003T012905.787Z,9.4644,3.4005,97.052,31.2738,1484.936
20211003T012906.757Z,9.4644,3.4005,97.052,31.2739,1484.936
20211003T012907.761Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012908.761Z,9.4643,3.40051,97.052,31.2739,1484.936
20211003T012909.761Z,9.4643,3.4005,97.052,31.2738,1484.936
20211003T012910.757Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012911.759Z,9.4642,3.40049,97.052,31.2738,1484.935
20211003T012912.762Z,9.4642,3.4005,97.052,31.2739,1484.935
20211003T012913.838Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012914.758Z,9.4643,3.40049,97.052,31.2738,1484.936
20211003T012915.854Z,9.4643,3.4005,97.051,31.2738,1484.936
20211003T012916.759Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012917.872Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012918.756Z,9.4642,3.40049,97.051,31.2739,1484.936
20211003T012919.847Z,9.4642,3.4005,97.05,31.2739,1484.936
20211003T012920.759Z,9.4642,3.4005,97.05,31.2739,1484.936
20211003T012921.789Z,9.4643,3.4005,97.051,31.2739,1484.936
20211003T012922.758Z,9.4641,3.4005,97.05,31.2741,1484.935
20211003T012923.764Z,9.4642,3.4005,97.051,31.274,1484.935
20211003T012924.757Z,9.4642,3.4005,97.05,31.274,1484.936
20211003T012925.857Z,9.4642,3.4005,97.051,31.274,1484.936
20211003T012926.757Z,9.4642,3.40049,97.051,31.2739,1484.935
20211003T012927.763Z,9.4642,3.40049,97.05,31.2739,1484.935
20211003T012928.757Z,9.4642,3.4005,97.051,31.2739,1484.935
20211003T012929.834Z,9.4642,3.40049,97.05,31.2739,1484.935
20211003T012930.757Z,9.4642,3.40049,97.05,31.2739,1484.935
20211003T012931.872Z,9.4642,3.4005,97.05,31.2739,1484.935
20211003T012932.758Z,9.4643,3.4005,97.049,31.2739,1484.936
20211003T012933.829Z,9.4642,3.4005,97.049,31.274,1484.935
20211003T012934.757Z,9.4643,3.40049,97.049,31.2738,1484.936
20211003T012935.767Z,9.4642,3.40049,97.049,31.2738,1484.935
20211003T012936.757Z,9.4643,3.40049,97.05,31.2738,1484.936
20211003T012937.855Z,9.4643,3.40048,97.049,31.2737,1484.935
20211003T012938.757Z,9.4642,3.40048,97.049,31.2738,1484.935
20211003T012939.803Z,9.4641,3.40048,97.05,31.2738,1484.935
20211003T012940.758Z,9.4641,3.40047,97.048,31.2738,1484.935
20211003T012941.766Z,9.4641,3.40047,97.049,31.2738,1484.935
20211003T012942.758Z,9.4641,3.40047,97.048,31.2737,1484.935
20211003T012943.796Z,9.4641,3.40048,97.048,31.2738,1484.935
20211003T012944.757Z,9.4641,3.40048,97.048,31.2738,1484.935
20211003T012945.778Z,9.4642,3.40048,97.048,31.2738,1484.935
20211003T012946.759Z,9.4642,3.40048,97.048,31.2737,1484.935
20211003T012947.795Z,9.4643,3.40048,97.048,31.2737,1484.935
20211003T012948.756Z,9.4643,3.40049,97.047,31.2738,1484.935
20211003T012949.829Z,9.4643,3.40049,97.047,31.2738,1484.935
20211003T012950.758Z,9.4642,3.4005,97.047,31.274,1484.935
20211003T012951.782Z,9.4642,3.4005,97.047,31.2739,1484.935
20211003T012952.757Z,9.4643,3.4005,97.047,31.2739,1484.936
20211003T012953.794Z,9.4642,3.4005,97.048,31.274,1484.935
20211003T012954.763Z,9.4642,3.4005,97.047,31.274,1484.935
20211003T012955.837Z,9.4642,3.4005,97.047,31.274,1484.935
20211003T012956.758Z,9.4642,3.4005,97.047,31.274,1484.935
20211003T012957.762Z,9.4641,3.4005,97.046,31.274,1484.935
20211003T012958.763Z,9.4642,3.4005,97.046,31.274,1484.935
20211003T012959.760Z,9.4642,3.40051,97.046,31.2741,1484.935
20211003T013000.758Z,9.4641,3.4005,97.046,31.2741,1484.935
20211003T013001.770Z,9.4642,3.4005,97.046,31.274,1484.935
20211003T013002.760Z,9.4641,3.4005,97.048,31.274,1484.935
20211003T013003.777Z,9.4642,3.40048,97.047,31.2738,1484.935
20211003T013004.757Z,9.4642,3.40046,97.048,31.2736,1484.935
20211003T013005.793Z,9.4642,3.40047,97.047,31.2737,1484.935
20211003T013006.758Z,9.4641,3.40045,97.047,31.2735,1484.935
20211003T013007.914Z,9.464,3.40041,97.046,31.2732,1484.934
20211003T013008.757Z,9.4639,3.40041,97.046,31.2733,1484.934
20211003T013009.842Z,9.4639,3.40042,97.047,31.2735,1484.934
20211003T013010.758Z,9.4639,3.40043,97.046,31.2736,1484.934
20211003T013011.836Z,9.464,3.40044,97.047,31.2736,1484.934
20211003T013012.758Z,9.464,3.40046,97.046,31.2737,1484.934
20211003T013013.788Z,9.4641,3.40045,97.046,31.2735,1484.935
20211003T013014.758Z,9.4641,3.40044,97.047,31.2735,1484.934
20211003T013015.833Z,9.4641,3.40044,97.046,31.2735,1484.934
20211003T013016.757Z,9.4641,3.40045,97.046,31.2736,1484.935
20211003T013017.773Z,9.4641,3.40047,97.046,31.2737,1484.935
20211003T013018.771Z,9.4641,3.40047,97.046,31.2738,1484.935
20211003T013019.768Z,9.4641,3.40048,97.045,31.2738,1484.935
20211003T013020.962Z,9.4642,3.40048,97.046,31.2737,1484.935
20211003T013021.758Z,9.4642,3.40048,97.046,31.2737,1484.935
20211003T013022.757Z,9.4642,3.40048,97.045,31.2737,1484.935
20211003T013023.799Z,9.4643,3.40048,97.045,31.2737,1484.935
20211003T013024.757Z,9.4642,3.40048,97.045,31.2738,1484.935
20211003T013025.820Z,9.4642,3.40047,97.046,31.2737,1484.935
20211003T013026.757Z,9.4642,3.40046,97.046,31.2736,1484.935
20211003T013027.781Z,9.4642,3.40048,97.045,31.2738,1484.935
20211003T013028.757Z,9.4642,3.40049,97.045,31.2738,1484.935
20211003T013029.762Z,9.4642,3.40047,97.045,31.2737,1484.935
20211003T013030.756Z,9.4642,3.40046,97.045,31.2736,1484.935
20211003T013031.844Z,9.4641,3.40046,97.046,31.2737,1484.935
20211003T013032.757Z,9.4642,3.40045,97.045,31.2735,1484.935
20211003T013033.760Z,9.4642,3.40045,97.045,31.2735,1484.935
20211003T013034.758Z,9.4641,3.40046,97.044,31.2736,1484.935
20211003T013035.823Z,9.4641,3.40044,97.045,31.2735,1484.934
20211003T013036.757Z,9.4641,3.40046,97.045,31.2736,1484.935
20211003T013037.765Z,9.4642,3.40046,97.045,31.2736,1484.935
20211003T013038.757Z,9.4641,3.40046,97.045,31.2737,1484.935
20211003T013039.762Z,9.4642,3.40047,97.044,31.2737,1484.935
20211003T013040.761Z,9.4641,3.40047,97.045,31.2738,1484.935
20211003T013041.795Z,9.4642,3.40048,97.045,31.2737,1484.935
20211003T013042.772Z,9.4642,3.40048,97.044,31.2737,1484.935
20211003T013043.761Z,9.4642,3.40047,97.043,31.2737,1484.935
20211003T013044.758Z,9.4642,3.40048,97.044,31.2738,1484.935
20211003T013045.821Z,9.4642,3.40049,97.043,31.2738,1484.935
20211003T013046.757Z,9.4642,3.40049,97.044,31.2739,1484.935
20211003T013047.773Z,9.4642,3.40047,97.044,31.2737,1484.935
20211003T013048.759Z,9.4642,3.40047,97.043,31.2737,1484.935
20211003T013049.964Z,9.4641,3.40045,97.043,31.2736,1484.935
20211003T013050.757Z,9.4642,3.40046,97.043,31.2736,1484.935
20211003T013051.779Z,9.4641,3.40046,97.044,31.2736,1484.935
20211003T013052.757Z,9.4641,3.40047,97.044,31.2738,1484.935
20211003T013053.972Z,9.4642,3.40047,97.043,31.2737,1484.935
20211003T013054.757Z,9.4642,3.40047,97.043,31.2737,1484.935
20211003T013055.769Z,9.4642,3.40048,97.043,31.2737,1484.935
20211003T013056.757Z,9.4642,3.40047,97.042,31.2737,1484.935
20211003T013057.770Z,9.4642,3.40048,97.043,31.2738,1484.935
20211003T013058.756Z,9.4642,3.40049,97.043,31.2738,1484.935
20211003T013059.809Z,9.4642,3.40049,97.043,31.2738,1484.935
20211003T013100.756Z,9.4642,3.40049,97.043,31.2739,1484.935
20211003T013101.771Z,9.4642,3.40049,97.043,31.2738,1484.935
20211003T013102.757Z,9.4643,3.40049,97.042,31.2739,1484.935
20211003T013103.802Z,9.4642,3.40049,97.043,31.2739,1484.935
20211003T013104.758Z,9.4642,3.40049,97.042,31.2739,1484.935
20211003T013105.806Z,9.4642,3.4005,97.042,31.2739,1484.935
20211003T013106.770Z,9.4642,3.40049,97.042,31.2739,1484.935
20211003T013107.768Z,9.4642,3.40049,97.042,31.2739,1484.935
20211003T013108.758Z,9.4642,3.40049,97.042,31.2739,1484.935
20211003T013109.795Z,9.4642,3.4005,97.043,31.274,1484.935
20211003T013110.757Z,9.4642,3.40048,97.042,31.2738,1484.935
20211003T013111.764Z,9.4642,3.40047,97.042,31.2737,1484.935
20211003T013112.758Z,9.4642,3.40047,97.042,31.2736,1484.935
20211003T013113.847Z,9.4643,3.40048,97.041,31.2737,1484.935
20211003T013114.758Z,9.4642,3.40047,97.041,31.2737,1484.935
20211003T013115.791Z,9.4642,3.40048,97.041,31.2737,1484.935
20211003T013116.757Z,9.4642,3.40048,97.042,31.2737,1484.935
20211003T013117.765Z,9.4642,3.40047,97.042,31.2737,1484.935
20211003T013118.759Z,9.4642,3.40047,97.043,31.2736,1484.935
20211003T013119.809Z,9.4642,3.40047,97.041,31.2737,1484.935
20211003T013120.757Z,9.4643,3.40047,97.042,31.2736,1484.935
20211003T013121.796Z,9.4642,3.40048,97.042,31.2737,1484.935
20211003T013122.758Z,9.4643,3.40048,97.042,31.2737,1484.935
20211003T013123.788Z,9.4642,3.40048,97.041,31.2738,1484.935
20211003T013124.757Z,9.4642,3.40048,97.041,31.2738,1484.935
20211003T013125.803Z,9.4642,3.40049,97.042,31.2739,1484.935
20211003T013126.761Z,9.4642,3.40049,97.041,31.2739,1484.935
20211003T013127.760Z,9.4642,3.40049,97.041,31.2739,1484.935
20211003T013128.756Z,9.4642,3.40049,97.041,31.2739,1484.935
20211003T013129.764Z,9.4642,3.40049,97.041,31.2739,1484.935
20211003T013130.758Z,9.4642,3.40048,97.041,31.2738,1484.935
20211003T013131.808Z,9.4642,3.40048,97.04,31.2737,1484.935
20211003T013132.757Z,9.4642,3.40047,97.041,31.2737,1484.935
20211003T013133.762Z,9.4642,3.40047,97.041,31.2736,1484.935
20211003T013134.760Z,9.4642,3.40046,97.041,31.2736,1484.935
20211003T013135.788Z,9.4641,3.40044,97.041,31.2734,1484.934
20211003T013136.757Z,9.4641,3.40044,97.041,31.2735,1484.934
20211003T013137.795Z,9.4641,3.4004,97.041,31.2731,1484.934
20211003T013138.757Z,9.464,3.4004,97.041,31.2731,1484.934
20211003T013139.906Z,9.464,3.4004,97.04,31.2731,1484.933
20211003T013140.757Z,9.464,3.40043,97.041,31.2735,1484.934
20211003T013141.842Z,9.4641,3.40044,97.041,31.2734,1484.934
20211003T013142.757Z,9.4641,3.4004,97.04,31.273,1484.934
20211003T013143.763Z,9.464,3.40041,97.041,31.2732,1484.934
20211003T013144.758Z,9.464,3.4004,97.041,31.2731,1484.933
20211003T013145.822Z,9.464,3.40039,97.04,31.273,1484.933
20211003T013146.758Z,9.464,3.4004,97.041,31.2731,1484.934
20211003T013147.800Z,9.464,3.4004,97.04,31.2731,1484.933
20211003T013148.757Z,9.4641,3.40041,97.04,31.2732,1484.934
20211003T013149.776Z,9.4641,3.40042,97.04,31.2733,1484.934
20211003T013150.758Z,9.4641,3.40044,97.04,31.2735,1484.934
20211003T013151.770Z,9.4641,3.40042,97.04,31.2733,1484.934
20211003T013152.757Z,9.4641,3.40042,97.039,31.2732,1484.934
20211003T013153.758Z,9.4641,3.40042,97.039,31.2732,1484.934
20211003T013154.757Z,9.4641,3.40041,97.039,31.2732,1484.934
20211003T013155.787Z,9.4641,3.40042,97.04,31.2733,1484.934
20211003T013156.758Z,9.4642,3.40042,97.04,31.2732,1484.934
20211003T013157.786Z,9.4642,3.40042,97.04,31.2732,1484.934
20211003T013158.758Z,9.4641,3.40043,97.04,31.2733,1484.934
20211003T013159.857Z,9.4641,3.40042,97.039,31.2732,1484.934
20211003T013200.757Z,9.4641,3.40043,97.04,31.2734,1484.934
20211003T013201.796Z,9.4641,3.40042,97.039,31.2733,1484.934
20211003T013202.757Z,9.4641,3.40043,97.04,31.2733,1484.934
20211003T013203.774Z,9.4641,3.40044,97.04,31.2734,1484.934
20211003T013204.757Z,9.4641,3.40044,97.04,31.2735,1484.934
20211003T013205.775Z,9.4642,3.40045,97.04,31.2734,1484.935
20211003T013206.757Z,9.4642,3.40048,97.039,31.2737,1484.935
20211003T013207.776Z,9.4642,3.40047,97.039,31.2737,1484.935
20211003T013208.762Z,9.4642,3.40048,97.039,31.2738,1484.935
20211003T013209.767Z,9.4643,3.40048,97.039,31.2737,1484.935
20211003T013210.757Z,9.4643,3.40049,97.04,31.2739,1484.935
20211003T013211.777Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013212.762Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013213.777Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013214.758Z,9.4643,3.40049,97.039,31.2737,1484.935
20211003T013215.782Z,9.4643,3.40049,97.039,31.2739,1484.935
20211003T013216.759Z,9.4643,3.40048,97.039,31.2737,1484.935
20211003T013217.782Z,9.4643,3.40049,97.039,31.2737,1484.935
20211003T013218.757Z,9.4643,3.40049,97.039,31.2737,1484.935
20211003T013219.790Z,9.4643,3.40048,97.039,31.2737,1484.935
20211003T013220.772Z,9.4643,3.4005,97.039,31.2739,1484.935
20211003T013221.840Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013222.756Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013223.768Z,9.4643,3.4005,97.038,31.2739,1484.935
20211003T013224.757Z,9.4643,3.40049,97.038,31.2738,1484.935
20211003T013225.761Z,9.4643,3.4005,97.039,31.2738,1484.936
20211003T013226.758Z,9.4643,3.40049,97.039,31.2738,1484.935
20211003T013227.789Z,9.4643,3.4005,97.039,31.2738,1484.936
20211003T013228.757Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013229.771Z,9.4644,3.4005,97.038,31.2737,1484.936
20211003T013230.757Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013231.771Z,9.4644,3.4005,97.038,31.2738,1484.936
20211003T013232.758Z,9.4644,3.40051,97.038,31.274,1484.936
20211003T013233.765Z,9.4643,3.4005,97.038,31.2738,1484.936
20211003T013234.757Z,9.4644,3.4005,97.038,31.2739,1484.936
20211003T013235.806Z,9.4644,3.4005,97.038,31.2738,1484.936
20211003T013236.757Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013237.764Z,9.4644,3.4005,97.039,31.2738,1484.936
20211003T013238.757Z,9.4644,3.40051,97.037,31.274,1484.936
20211003T013239.772Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013240.757Z,9.4643,3.4005,97.037,31.2738,1484.936
20211003T013241.830Z,9.4644,3.4005,97.038,31.2738,1484.936
20211003T013242.757Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013243.783Z,9.4644,3.40051,97.037,31.2739,1484.936
20211003T013244.771Z,9.4643,3.40052,97.037,31.2741,1484.936
20211003T013245.829Z,9.4644,3.40051,97.038,31.2739,1484.936
20211003T013246.756Z,9.4643,3.40051,97.037,31.274,1484.936
20211003T013247.772Z,9.4644,3.40052,97.037,31.274,1484.936
20211003T013248.756Z,9.4644,3.4005,97.037,31.2738,1484.936
20211003T013249.792Z,9.4643,3.40049,97.037,31.2739,1484.935
20211003T013250.757Z,9.4642,3.40052,97.037,31.2741,1484.936
20211003T013251.764Z,9.4643,3.40052,97.038,31.2741,1484.936
20211003T013252.756Z,9.4643,3.40052,97.038,31.2741,1484.936
20211003T013253.785Z,9.4643,3.40051,97.037,31.274,1484.936
20211003T013254.762Z,9.4643,3.40051,97.037,31.274,1484.936
20211003T013255.800Z,9.4643,3.4005,97.038,31.2739,1484.936
20211003T013256.757Z,9.4644,3.4005,97.037,31.2738,1484.936
20211003T013257.763Z,9.4643,3.40047,97.037,31.2735,1484.935
20211003T013258.757Z,9.4643,3.40047,97.038,31.2736,1484.935
20211003T013259.807Z,9.4642,3.40046,97.036,31.2735,1484.935
20211003T013300.757Z,9.4643,3.40046,97.037,31.2735,1484.935
20211003T013301.794Z,9.4644,3.40047,97.037,31.2735,1484.935
20211003T013302.759Z,9.4644,3.40046,97.038,31.2734,1484.935
20211003T013303.786Z,9.4643,3.40044,97.038,31.2733,1484.935
20211003T013304.757Z,9.4643,3.40043,97.037,31.2732,1484.935
20211003T013305.847Z,9.4642,3.40044,97.038,31.2734,1484.935
20211003T013306.759Z,9.4643,3.40046,97.037,31.2735,1484.935
20211003T013307.765Z,9.4644,3.40047,97.036,31.2735,1484.935
20211003T013308.772Z,9.4644,3.40049,97.037,31.2737,1484.936
20211003T013309.786Z,9.4644,3.4005,97.037,31.2738,1484.936
20211003T013310.758Z,9.4644,3.40051,97.037,31.2739,1484.936
20211003T013311.769Z,9.4644,3.4005,97.037,31.2738,1484.936
20211003T013312.759Z,9.4644,3.4005,97.037,31.2738,1484.936
20211003T013313.766Z,9.4644,3.40049,97.037,31.2738,1484.936
20211003T013314.757Z,9.4644,3.4005,97.036,31.2738,1484.936
20211003T013315.775Z,9.4644,3.40051,97.036,31.2739,1484.936
20211003T013316.756Z,9.4644,3.40051,97.037,31.2739,1484.936
20211003T013317.765Z,9.4644,3.40052,97.037,31.274,1484.936
20211003T013318.757Z,9.4644,3.40051,97.037,31.2739,1484.936
20211003T013319.764Z,9.4644,3.40053,97.036,31.274,1484.936
20211003T013320.758Z,9.4644,3.40053,97.036,31.2741,1484.936
20211003T013321.764Z,9.4645,3.40052,97.036,31.2739,1484.936
20211003T013322.756Z,9.4644,3.40052,97.036,31.274,1484.936
20211003T013323.785Z,9.4644,3.40053,97.037,31.2741,1484.936
20211003T013324.757Z,9.4644,3.40053,97.037,31.2741,1484.936
20211003T013325.824Z,9.4644,3.40052,97.036,31.274,1484.936
20211003T013326.757Z,9.4644,3.40052,97.036,31.274,1484.936
20211003T013327.840Z,9.4643,3.40051,97.036,31.274,1484.936
20211003T013328.758Z,9.4644,3.40052,97.036,31.274,1484.936
20211003T013329.800Z,9.4644,3.40051,97.035,31.2739,1484.936
20211003T013330.757Z,9.4644,3.40052,97.037,31.274,1484.936
20211003T013331.802Z,9.4644,3.40051,97.036,31.2739,1484.936
20211003T013332.758Z,9.4644,3.40053,97.036,31.2741,1484.936
20211003T013333.839Z,9.4644,3.40051,97.036,31.2739,1484.936
20211003T013334.758Z,9.4644,3.40048,97.036,31.2736,1484.936
20211003T013335.766Z,9.4644,3.40048,97.036,31.2736,1484.936
20211003T013336.758Z,9.4644,3.40047,97.037,31.2736,1484.935
20211003T013337.788Z,9.4643,3.40047,97.036,31.2735,1484.935
20211003T013338.762Z,9.4643,3.40045,97.035,31.2734,1484.935
20211003T013339.763Z,9.4643,3.40042,97.035,31.2731,1484.935
20211003T013340.761Z,9.4642,3.40042,97.036,31.2731,1484.934
20211003T013341.810Z,9.4642,3.4004,97.036,31.273,1484.934
20211003T013342.767Z,9.4642,3.40041,97.036,31.2731,1484.934
20211003T013343.807Z,9.4642,3.40041,97.036,31.273,1484.934
20211003T013344.758Z,9.4642,3.40041,97.035,31.273,1484.934
20211003T013345.782Z,9.4642,3.4004,97.035,31.273,1484.934
20211003T013346.774Z,9.4642,3.4004,97.035,31.273,1484.934
20211003T013347.842Z,9.4642,3.40039,97.036,31.2729,1484.934
20211003T013348.759Z,9.4642,3.40037,97.035,31.2726,1484.934
20211003T013349.856Z,9.4641,3.40041,97.035,31.2731,1484.934
20211003T013350.780Z,9.4642,3.40043,97.034,31.2733,1484.934
20211003T013351.780Z,9.4642,3.40046,97.035,31.2736,1484.935
20211003T013352.757Z,9.4643,3.40047,97.035,31.2736,1484.935
20211003T013353.785Z,9.4643,3.40046,97.035,31.2735,1484.935
20211003T013354.757Z,9.4642,3.40041,97.035,31.273,1484.934
20211003T013355.758Z,9.4642,3.40038,97.035,31.2728,1484.934
20211003T013356.758Z,9.4641,3.40034,97.034,31.2724,1484.933
20211003T013357.853Z,9.4641,3.40036,97.035,31.2727,1484.933
20211003T013358.758Z,9.4641,3.40038,97.035,31.2728,1484.934
20211003T013359.781Z,9.4642,3.40039,97.034,31.2729,1484.934
